timestamp,ALTITUDE.time_usec,ALTITUDE.altitude_monotonic,ALTITUDE.altitude_amsl,ALTITUDE.altitude_local,ALTITUDE.altitude_relative,ALTITUDE.altitude_terrain,ALTITUDE.bottom_clearance
1631219604.08799982,357039661,83.40216827392578,123.4240951538086,4.9981794357299805,5.093949317932129,nan,nan
1631219605.66599989,358637464,83.21192932128906,123.41028594970703,4.984364986419678,5.080134868621826,nan,nan
1631219607.19999981,360235645,83.35989379882812,123.33199310302734,4.9060750007629395,5.001844882965088,nan,nan
1631219608.81099987,361826811,83.19078826904297,123.28682708740234,4.8609113693237305,4.956681251525879,nan,nan
1631219610.36699986,363415546,83.02432250976562,123.35975646972656,4.933841705322266,5.029611587524414,nan,nan
1631219612.00600004,365016519,82.98204803466797,123.3243179321289,4.898399829864502,4.99416971206665,nan,nan
1631219613.56399989,366615912,83.0877456665039,123.33621978759766,4.910303115844727,5.006072998046875,nan,nan
1631219615.18700004,368207480,82.72837829589844,123.27790069580078,4.851982116699219,4.947751998901367,nan,nan
1631219616.78600001,369799464,82.52227783203125,123.19880676269531,4.772888660430908,4.868658542633057,nan,nan
1631219618.37500000,371397860,82.66761016845703,123.21918487548828,4.793266296386719,4.889036178588867,nan,nan
1631219619.98699999,372994491,82.90013122558594,123.29500579833984,4.869088649749756,4.964858531951904,nan,nan
1631219621.55399990,374589794,83.17228698730469,123.37911224365234,4.953195095062256,5.048964977264404,nan,nan
1631219623.16799998,376177641,83.29647827148438,123.33381652832031,4.907901287078857,5.003671169281006,nan,nan
1631219624.76799989,377777515,83.48408508300781,123.36033630371094,4.93441915512085,5.030189037322998,nan,nan
1631219626.37399983,379367106,83.04546356201172,123.3354263305664,4.909510612487793,5.005280494689941,nan,nan
1631219627.97299981,380965720,82.68875122070312,123.34255981445312,4.916644096374512,5.01241397857666,nan,nan
1631219629.58500004,382561788,82.96090698242188,123.31455993652344,4.888638496398926,4.984408378601074,nan,nan
1631219631.08999991,384161517,82.96090698242188,123.3293685913086,4.9034504890441895,4.999220371246338,nan,nan
1631219632.71099997,385755906,83.12737274169922,123.35588836669922,4.929969310760498,5.0257391929626465,nan,nan
1631219634.42699981,387347467,82.79180145263672,123.36997985839844,4.944058418273926,5.039828300476074,nan,nan
1631219635.94700003,388944596,83.15115356445312,123.31526947021484,4.8893513679504395,4.985121250152588,nan,nan
1631219637.59500003,390536466,83.317626953125,123.37013244628906,4.9442138671875,5.039983749389648,nan,nan
1631219639.11500001,392136250,83.13001251220703,123.36034393310547,4.934423923492432,5.03019380569458,nan,nan
1631219640.70799994,393726493,83.33876037597656,123.30998229980469,4.884061813354492,4.979831695556641,nan,nan
1631219642.30399990,395327470,83.35989379882812,123.35562896728516,4.9297099113464355,5.025479793548584,nan,nan
1631219643.87999988,396917937,83.12737274169922,123.36305236816406,4.937132835388184,5.032902717590332,nan,nan
1631219645.49899983,398515464,82.96090698242188,123.26322937011719,4.837307453155518,4.933077335357666,nan,nan
1631219647.06299996,400107466,82.68875122070312,123.20885467529297,4.782938480377197,4.878708362579346,nan,nan
1631219648.73399997,401707466,83.25420379638672,123.216796875,4.790881633758545,4.886651515960693,nan,nan
1631219650.28600001,403302809,83.10887908935547,123.23625183105469,4.810329914093018,4.906099796295166,nan,nan
1631219651.88399982,404896247,82.75216674804688,123.2115249633789,4.785604000091553,4.881373882293701,nan,nan
1631219653.47000003,406486467,83.15115356445312,123.2437744140625,4.817855358123779,4.913625240325928,nan,nan
1631219655.08899999,408085472,82.89749145507812,123.25257110595703,4.826655387878418,4.922425270080566,nan,nan
1631219656.66999984,409675464,83.0877456665039,123.21403503417969,4.788113117218018,4.883882999420166,nan,nan
1631219658.28099990,411275216,82.77330780029297,123.26765441894531,4.841738224029541,4.9375081062316895,nan,nan
1631219659.88899994,412866537,83.27534484863281,123.24410247802734,4.818180561065674,4.913950443267822,nan,nan
1631219661.43999982,414461464,83.0877456665039,123.20987701416016,4.783955097198486,4.879724979400635,nan,nan
1631219663.01399994,416057470,82.87635803222656,123.2141342163086,4.788214206695557,4.883984088897705,nan,nan
1631219664.63699985,417651656,82.87635803222656,123.17181396484375,4.745896816253662,4.8416666984558105,nan,nan
1631219666.20700002,419247547,83.04546356201172,123.2316665649414,4.805746078491211,4.901515960693359,nan,nan
1631219667.83999991,420844507,82.93976593017578,123.21600341796875,4.790082931518555,4.885852813720703,nan,nan
1631219669.42899990,422436468,82.85520935058594,123.23736572265625,4.811445236206055,4.907215118408203,nan,nan
